new_payee,amount,typical_amount,amount_ratio,hour,off_hours,urgency_language_flag,behavioral_anomaly_flag,velocity_last_hour,is_fraud
0,271.41,709.85,0.382,3,1,1,0,0,1
0,2454.49,4689.79,0.523,13,0,0,0,1,0
0,136.99,1639.54,0.084,19,0,0,0,1,0
1,1277.58,1838.99,0.695,6,0,0,0,0,1
0,3204.98,320.7,9.994,21,0,0,0,0,0
0,918.5,291.04,3.156,23,1,0,0,0,0
0,461.48,1685.31,0.274,14,0,0,0,0,0
0,5431.41,3013.2,1.803,10,0,0,0,0,0
0,1580.5,808.97,1.954,13,0,1,0,0,0
1,956.77,6654.74,0.144,5,1,0,1,4,1
0,1909.25,2868.21,0.666,9,0,0,0,1,0
0,55696.35,653.6,85.215,6,0,0,0,0,0
0,8099.47,1521.97,5.322,9,0,0,0,0,0
0,8195.54,13756.08,0.596,13,0,0,0,0,0
1,3185.01,483.81,6.583,4,1,1,1,1,1
0,2244.93,2381.4,0.943,21,0,0,0,2,1
0,80.25,1107.13,0.072,0,1,0,0,0,1
0,747.94,2796.73,0.267,18,0,0,0,0,0
1,968.02,4631.08,0.209,7,0,1,0,0,1
1,158.01,1045.64,0.151,18,0,0,0,0,0
0,401.56,4052.22,0.099,16,0,0,0,1,0
0,137.68,10927.99,0.013,18,0,0,0,0,0
0,1720.17,1571.28,1.095,15,0,0,0,0,0
1,5241.67,3000.1,1.747,3,1,0,1,1,1
0,7622.1,870.1,8.76,7,0,1,0,1,1
0,3100.19,1506.18,2.058,3,1,0,0,0,0
0,516.76,1262.68,0.409,12,0,0,0,0,0
0,146.69,3032.8,0.048,6,0,0,0,0,0
0,184.21,4377.39,0.042,0,1,0,0,0,1
1,347.35,1341.19,0.259,8,0,1,1,2,1
0,569.34,5885.58,0.097,3,1,0,0,0,0
0,1468.98,5866.67,0.25,13,0,0,0,2,1
0,483.76,3172.16,0.153,8,0,0,0,0,0
1,2809.24,930.36,3.02,2,1,1,0,0,1
0,1336.81,853.51,1.566,14,0,0,0,1,0
1,1833.0,712.55,2.572,4,1,0,0,1,1
0,7961.13,3478.13,2.289,0,1,0,0,0,1
0,389.83,497.41,0.784,10,0,0,0,0,1
0,3116.03,2722.09,1.145,18,0,0,0,2,0
0,1775.5,559.48,3.173,4,1,0,0,1,1
0,1172.0,3106.31,0.377,21,0,0,0,1,0
1,5714.91,1503.42,3.801,23,1,0,0,0,0
0,5668.72,4916.12,1.153,16,0,0,0,2,0
0,528.25,4135.28,0.128,18,0,0,0,0,0
0,1426.8,5386.0,0.265,16,0,0,0,1,0
1,2606.01,5512.3,0.473,4,1,0,1,0,1
1,1267.87,1684.57,0.753,23,1,0,0,0,0
0,3868.13,521.7,7.414,19,0,0,0,0,0
1,2605.94,574.06,4.539,8,0,0,0,2,1
0,19581.29,226.29,86.532,21,0,0,0,1,0
0,247.31,558.19,0.443,5,1,0,0,0,0
1,1542.0,1574.89,0.979,20,0,0,1,1,1
1,554.99,894.54,0.62,12,0,0,1,0,1
0,3965.31,1258.75,3.15,20,0,0,0,2,0
0,220.89,2306.4,0.096,10,0,0,0,0,0
0,2836.16,1125.9,2.519,22,1,0,0,2,0
1,797.07,539.34,1.478,23,1,1,0,0,1
0,696.17,1411.05,0.493,22,1,0,0,1,0
0,275.77,659.42,0.418,0,1,0,0,0,0
0,987.72,1160.14,0.851,16,0,0,1,0,0
0,7404.56,4956.72,1.494,5,1,1,0,0,0
0,1749.8,1160.43,1.508,2,1,0,0,0,0
1,4088.71,7287.11,0.561,15,0,0,1,0,1
0,15741.16,5369.41,2.932,12,0,1,0,0,1
0,2547.54,878.86,2.899,11,0,0,0,0,0
0,874.42,544.57,1.606,10,0,0,0,0,0
1,3319.03,1411.91,2.351,22,1,1,0,0,1
0,891.06,4179.7,0.213,1,1,0,0,0,0
0,938.47,952.25,0.986,18,0,0,1,1,1
1,250.67,3351.9,0.075,7,0,1,0,1,1
1,6027.78,4392.25,1.372,12,0,0,0,3,0
1,1094.66,737.58,1.484,13,0,1,0,1,1
1,2290.96,805.57,2.844,14,0,1,0,1,1
0,470.24,2811.28,0.167,16,0,0,0,1,0
1,3186.67,1697.08,1.878,14,0,0,1,0,1
0,671.47,798.35,0.841,20,0,0,0,0,0
1,1503.84,1078.19,1.395,9,0,0,0,0,0
1,5659.97,1389.27,4.074,0,1,1,1,0,1
1,5054.26,362.0,13.962,11,0,1,0,0,1
0,1757.0,2948.58,0.596,8,0,0,0,0,0
0,181.53,962.16,0.189,22,1,0,0,1,0
0,88490.79,120.86,732.176,4,1,0,0,0,1
1,17494.06,1448.84,12.075,21,0,0,0,0,0
1,4626.14,759.44,6.092,14,0,0,0,1,0
0,679.15,6767.86,0.1,2,1,0,0,0,0
0,1559.83,874.02,1.785,18,0,0,0,0,0
0,892.08,551.21,1.618,6,0,0,0,0,0
1,9348.89,2338.21,3.998,6,0,1,0,2,1
1,2543.39,816.97,3.113,6,0,0,1,0,1
0,652.35,733.99,0.889,1,1,0,1,0,1
0,980.46,2341.51,0.419,1,1,0,0,1,1
1,7766.26,580.32,13.383,11,0,0,1,0,0
1,14474.26,398.8,36.295,4,1,1,1,0,1
0,13184.95,6998.13,1.884,3,1,1,0,0,0
0,4837.44,2493.76,1.94,6,0,0,0,0,0
0,1301.91,1167.02,1.116,15,0,0,0,1,0
0,50.0,1475.67,0.034,2,1,1,0,0,1
0,2660.6,2333.86,1.14,20,0,0,0,1,0
0,1803.75,3554.62,0.507,1,1,0,0,0,0
1,2168.9,749.66,2.893,16,0,0,0,0,1
0,1939.27,2058.09,0.942,8,0,0,0,1,0
1,322.42,938.2,0.344,19,0,0,0,2,1
0,3731.74,1248.77,2.988,7,0,0,0,1,0
0,4112.89,1710.64,2.404,11,0,0,0,0,0
0,4389.81,1471.43,2.983,6,0,0,0,0,0
0,6189.13,2869.84,2.157,13,0,0,0,0,0
1,3965.02,2294.75,1.728,15,0,1,1,0,1
1,1060.99,380.94,2.785,0,1,1,1,0,1
0,1648.98,436.14,3.781,9,0,0,0,0,0
0,2035.43,1061.31,1.918,10,0,0,0,0,0
1,2079.76,7675.3,0.271,6,0,0,1,0,1
0,6618.89,687.85,9.623,17,0,0,0,2,0
0,4174.58,1227.33,3.401,18,0,0,0,0,0
1,26917.89,913.5,29.467,13,0,1,0,0,1
0,31837.8,899.07,35.412,16,0,0,1,0,1
0,2005.29,1737.87,1.154,22,1,0,0,0,0
0,50.0,5222.33,0.01,18,0,0,0,0,0
1,9026.16,2231.37,4.045,21,0,0,0,1,0
0,895.62,718.25,1.247,12,0,0,0,1,0
0,637.83,17639.69,0.036,22,1,0,0,1,0
1,1077.09,1588.77,0.678,2,1,0,0,0,0
0,1011.68,880.51,1.149,1,1,0,0,1,1
1,4007.61,5275.81,0.76,8,0,1,1,2,1
0,238.11,970.52,0.245,6,0,0,0,0,0
1,445.4,6611.87,0.067,13,0,0,0,0,0
0,2824.56,676.15,4.177,4,1,0,0,0,0
0,4063.61,5361.65,0.758,19,0,0,0,0,1
0,4163.05,1773.91,2.347,14,0,0,0,0,0
0,649.92,4731.26,0.137,19,0,0,0,0,0
1,506.87,8197.54,0.062,0,1,0,1,0,1
1,935.77,534.14,1.752,19,0,0,0,2,1
0,2469.66,4666.64,0.529,6,0,0,0,0,0
0,12470.49,416.54,29.938,4,1,0,0,1,1
1,126.26,576.82,0.219,3,1,0,0,0,0
1,1357.03,718.33,1.889,10,0,0,0,0,0
0,319.74,2329.18,0.137,18,0,0,0,0,0
0,211.05,1524.95,0.138,5,1,0,0,0,0
0,6355.3,1273.57,4.99,19,0,0,0,0,0
0,3670.24,1688.53,2.174,17,0,0,0,1,0
0,3243.03,2520.37,1.287,4,1,0,0,0,0
0,5986.93,2701.12,2.216,19,0,0,1,0,1
0,969.1,3962.97,0.245,14,0,0,0,0,0
1,1030.26,7616.19,0.135,20,0,0,1,1,0
0,30990.93,1452.11,21.342,19,0,0,1,0,0
0,1312.2,926.13,1.417,5,1,0,0,1,1
0,4701.66,2571.34,1.828,3,1,0,0,0,0
0,1823.1,528.57,3.449,16,0,0,0,0,0
0,163.57,803.65,0.204,14,0,0,0,1,0
0,126.72,3638.92,0.035,17,0,1,0,0,0
0,851.77,1323.83,0.643,5,1,1,0,1,0
0,7136.17,499.01,14.301,23,1,0,0,3,1
0,5038.07,387.29,13.009,19,0,0,0,0,1
0,5933.09,1546.65,3.836,21,0,0,0,0,0
1,501.12,4136.92,0.121,18,0,0,0,0,1
0,14774.15,4087.51,3.614,11,0,0,0,2,1
1,515.76,1635.64,0.315,8,0,1,0,0,1
0,2384.33,9027.39,0.264,7,0,0,0,0,0
0,1783.87,1347.04,1.324,14,0,0,0,0,0
0,1442.26,1306.74,1.104,0,1,0,1,2,1
0,10302.79,146.83,70.168,1,1,0,0,0,0
1,722.96,989.67,0.731,2,1,1,0,1,1
1,312.78,3186.93,0.098,18,0,0,1,2,1
1,1855.66,6048.5,0.307,9,0,0,0,1,0
0,1075.16,701.2,1.533,13,0,0,0,0,0
0,145888.48,2244.03,65.012,18,0,0,0,0,1
0,4356.65,3797.85,1.147,10,0,0,0,2,0
0,1061.94,1495.31,0.71,20,0,0,0,1,0
0,458.09,189.62,2.416,5,1,0,0,0,0
0,156.9,1849.3,0.085,18,0,0,0,1,0
0,476.86,2937.42,0.162,13,0,0,0,0,0
0,2099.44,631.01,3.327,7,0,0,0,1,0
1,11562.56,1177.63,9.818,1,1,1,0,1,1
1,7771.32,523.25,14.852,21,0,0,1,0,1
1,2435.3,146.48,16.625,17,0,0,0,0,1
0,1187.83,3730.52,0.318,21,0,0,0,0,0
0,2564.34,1475.31,1.738,3,1,0,0,1,1
0,921.29,6234.84,0.148,2,1,0,0,0,1
1,16879.8,3202.19,5.271,1,1,0,0,1,0
0,1413.82,1076.22,1.314,23,1,0,0,1,0
0,1616.08,1373.53,1.177,3,1,0,0,0,1
1,101.44,2464.05,0.041,17,0,1,0,0,1
0,1402.39,3534.03,0.397,10,0,0,0,0,0
0,5363.81,1979.11,2.71,8,0,0,0,2,0
0,451.22,4003.94,0.113,7,0,0,0,0,0
0,681.34,1133.42,0.601,20,0,0,0,0,0
0,5067.1,603.39,8.398,7,0,0,0,0,1
0,265.16,1396.43,0.19,4,1,0,0,2,0
0,7151.96,1780.53,4.017,12,0,0,0,0,0
0,905.25,502.01,1.803,6,0,0,0,1,0
1,1091.01,444.5,2.454,20,0,1,1,0,1
0,419.46,2214.2,0.189,4,1,0,0,0,1
0,2955.61,1026.88,2.878,12,0,0,0,0,0
0,44259.87,1275.05,34.712,19,0,0,0,0,0
1,4993.77,1070.92,4.663,15,0,1,1,0,1
0,587.82,5817.01,0.101,13,0,0,0,0,0
0,7913.35,4608.17,1.717,4,1,0,0,0,0
1,1197.89,486.08,2.464,22,1,1,0,1,1
1,10794.92,916.43,11.779,18,0,1,0,1,1
0,5159.94,3181.17,1.622,3,1,0,0,0,0
1,50.0,2544.64,0.02,23,1,0,1,2,1
0,490.14,1426.08,0.344,21,0,0,0,0,0
0,6171.52,531.74,11.606,23,1,0,0,0,1
0,2202.07,800.88,2.75,10,0,0,0,2,0
0,477.76,929.74,0.514,1,1,0,0,0,0
1,793.4,1899.4,0.418,12,0,0,0,1,0
0,151.7,6859.26,0.022,15,0,0,0,0,0
0,1611.81,797.76,2.02,8,0,0,0,0,0
1,32012.98,587.91,54.452,15,0,0,1,0,1
1,5148.26,1342.48,3.835,6,0,0,0,0,0
0,31180.31,3746.45,8.323,15,0,0,0,0,0
0,5693.7,402.54,14.144,12,0,0,0,1,0
0,6875.52,5476.77,1.255,4,1,0,0,1,1
1,23536.37,1267.97,18.562,14,0,0,1,1,1
0,2952.6,764.42,3.863,6,0,0,0,0,0
1,1417.44,350.66,4.042,17,0,0,0,0,1
0,6921.96,2795.79,2.476,19,0,0,0,1,1
0,11968.01,1268.95,9.431,22,1,0,0,0,1
0,968.79,1726.13,0.561,1,1,0,0,0,0
0,707.66,658.04,1.075,7,0,0,1,0,0
0,2165.73,1110.78,1.95,9,0,0,1,0,1
1,5329.16,955.35,5.578,9,0,0,0,1,0
0,5102.67,1352.17,3.774,10,0,0,0,0,0
0,283.89,810.3,0.35,20,0,0,0,0,0
1,21700.44,372.13,58.314,20,0,1,1,1,1
0,785.63,17251.42,0.046,7,0,0,0,0,0
1,1281.02,433.95,2.952,15,0,1,0,2,1
0,559.22,1742.91,0.321,15,0,1,0,0,1
0,60344.64,300.42,200.868,16,0,0,0,0,1
0,2476.72,245.34,10.095,5,1,0,1,0,1
0,598.08,1616.54,0.37,17,0,0,0,0,0
1,5558.59,1731.82,3.21,16,0,1,0,0,1
0,4914.16,4607.08,1.067,11,0,0,0,0,0
0,1416.51,2120.89,0.668,14,0,0,0,0,1
0,5392.63,1293.58,4.169,6,0,0,0,0,0
0,618.39,629.77,0.982,13,0,0,0,0,0
1,952.61,5705.07,0.167,3,1,0,0,0,0
0,132.52,3415.11,0.039,16,0,0,0,1,0
0,323.39,482.17,0.671,10,0,0,1,1,1
1,18956.84,1531.75,12.376,5,1,1,0,1,1
0,15273.23,1685.21,9.063,9,0,0,0,0,0
1,1969.48,1084.54,1.816,14,0,1,0,3,1
0,15706.2,2965.1,5.297,5,1,1,0,0,1
0,1468.36,3129.29,0.469,15,0,0,0,0,0
0,1317.6,1247.08,1.057,11,0,0,0,1,0
1,1945.87,1149.66,1.693,18,0,0,1,0,0
1,1537.02,5704.8,0.269,15,0,0,1,0,1
0,1366.82,3427.39,0.399,13,0,0,0,0,0
0,7993.77,1579.91,5.06,5,1,0,0,0,0
0,2197.72,341.62,6.433,8,0,0,0,0,1
0,4565.24,2017.47,2.263,21,0,0,0,0,0
0,6910.48,2774.64,2.491,0,1,0,0,0,0
1,2994.83,124.08,24.136,21,0,0,0,0,1
0,512.17,1856.93,0.276,7,0,0,0,1,0
0,311.46,1017.37,0.306,6,0,0,0,0,0
0,2193.85,1213.46,1.808,13,0,0,0,0,0
0,1447.17,654.16,2.212,7,0,0,0,1,0
0,2025.57,1295.47,1.564,10,0,0,0,0,0
0,1770.7,5181.2,0.342,23,1,0,0,0,0
1,51981.63,990.53,52.479,8,0,0,0,0,1
0,320.76,3529.87,0.091,18,0,0,0,0,0
0,136.06,716.45,0.19,6,0,0,0,0,0
0,2785.24,2930.36,0.95,5,1,0,0,1,0
1,1108.38,1482.51,0.748,17,0,0,1,0,0
1,2726.81,2032.09,1.342,4,1,0,0,2,0
0,3862.42,1489.86,2.592,18,0,0,0,0,0
1,9598.25,2637.17,3.64,10,0,0,0,1,0
0,254.83,146.82,1.736,4,1,0,0,1,0
0,876.79,412.47,2.126,23,1,0,0,0,0
0,3157.04,2154.63,1.465,8,0,0,0,0,0
0,4922.65,235.29,20.922,23,1,0,0,2,1
0,31303.48,918.26,34.09,7,0,0,0,0,0
1,6263.0,1409.65,4.443,10,0,0,0,0,1
1,1679.37,702.52,2.39,21,0,0,0,1,0
0,568.18,794.41,0.715,5,1,0,0,0,0
0,868.2,1890.17,0.459,14,0,0,0,1,1
0,836.72,3671.54,0.228,5,1,0,1,0,0
0,4237.82,624.78,6.783,21,0,0,0,0,1
0,2525.25,882.23,2.862,10,0,0,0,0,0
0,323.52,766.52,0.422,14,0,0,0,0,0
0,1025.9,167.46,6.126,11,0,0,0,0,1
1,5657.92,1681.67,3.364,8,0,0,0,0,0
0,2855.95,3433.19,0.832,9,0,0,0,0,0
0,3786.65,3695.9,1.025,14,0,0,0,1,0
1,2974.4,676.08,4.399,16,0,1,0,0,1
0,14978.33,479.85,31.215,15,0,0,0,0,0
0,2457.39,1509.37,1.628,21,0,0,0,1,0
0,1094.63,3122.37,0.351,7,0,0,0,1,0
0,549.78,1701.67,0.323,16,0,0,0,0,0
1,2501.12,1920.56,1.302,10,0,0,0,0,0
0,75.72,4136.68,0.018,10,0,0,0,0,0
0,1422.86,761.11,1.869,5,1,0,0,0,0
1,1383.55,1214.43,1.139,21,0,0,0,0,0
1,306.8,6445.55,0.048,1,1,0,0,2,0
1,540.91,1240.0,0.436,0,1,1,0,0,1
0,5179.97,473.14,10.948,19,0,0,0,0,0
0,2440.42,810.44,3.011,5,1,0,0,1,1
1,2063.84,636.28,3.244,4,1,0,1,0,1
1,2692.57,2041.51,1.319,22,1,1,1,0,1
0,2039.41,660.93,3.086,21,0,1,1,0,1
0,9097.19,1889.24,4.815,21,0,0,0,0,0
0,2122.73,763.22,2.781,8,0,0,0,0,0
1,271.6,218.98,1.24,4,1,1,0,0,1
0,15050.54,1950.73,7.715,17,0,0,0,1,0
0,2926.15,1691.92,1.729,23,1,0,0,1,1
0,840.48,2358.97,0.356,18,0,0,0,0,0
0,354.45,807.8,0.439,14,0,0,0,0,0
1,3025.07,733.93,4.122,14,0,0,0,0,0
0,1552.58,2124.56,0.731,8,0,0,0,0,0
1,13994.1,5808.73,2.409,13,0,0,0,0,0
1,1153.23,1495.25,0.771,4,1,1,0,0,1
0,608.75,2169.23,0.281,16,0,0,0,1,0
0,5793.75,1108.29,5.228,14,0,0,1,0,0
0,6020.14,368.98,16.316,19,0,0,0,0,0
1,2251.26,3535.77,0.637,16,0,1,1,0,1
0,4355.8,3352.87,1.299,23,1,0,0,1,0
0,1721.6,2806.51,0.613,23,1,0,0,1,1
1,2450.44,1256.71,1.95,8,0,0,1,0,1
0,8221.34,2533.48,3.245,12,0,0,0,0,0
1,4076.17,3308.95,1.232,21,0,1,1,1,1
0,1450.91,6362.28,0.228,12,0,0,0,1,0
0,10488.88,3603.55,2.911,4,1,0,1,0,1
0,83.57,1567.82,0.053,13,0,0,0,0,0
1,26047.97,456.04,57.118,6,0,1,0,3,1
0,196.81,1702.91,0.116,4,1,0,0,0,0
1,800.13,1864.82,0.429,11,0,1,0,0,1
1,1714.38,2802.11,0.612,2,1,0,0,0,0
0,1494.54,5006.55,0.299,8,0,1,0,0,0
1,6689.77,1358.81,4.923,9,0,0,1,0,1
0,457.06,9807.36,0.047,0,1,0,0,0,0
0,2537.66,303.88,8.351,13,0,0,1,1,1
0,852.63,2159.02,0.395,0,1,0,0,1,0
1,2653.63,721.5,3.678,9,0,1,0,0,0
0,1662.03,266.0,6.248,10,0,0,0,0,0
0,2040.23,1234.48,1.653,19,0,0,0,0,0
0,884.57,398.83,2.218,1,1,0,0,1,0
0,931.61,1280.13,0.728,22,1,1,0,1,1
0,2626.62,1527.35,1.72,1,1,0,0,0,0
1,6166.15,4050.87,1.522,22,1,0,1,0,1
1,830.67,381.14,2.179,23,1,0,0,1,1
0,584.41,3352.97,0.174,10,0,0,0,0,0
1,4013.82,1616.91,2.482,7,0,1,0,0,1
0,1733.24,3736.72,0.464,2,1,0,0,0,1
1,5322.23,1003.68,5.303,8,0,0,1,1,1
0,556.94,446.29,1.248,15,0,0,0,0,0
0,178.88,494.85,0.361,15,0,0,0,1,0
0,904.24,462.84,1.954,9,0,0,1,1,1
1,667.63,2275.68,0.293,5,1,1,1,0,1
0,1632.02,5592.77,0.292,19,0,0,0,0,0
0,790.05,890.29,0.887,23,1,1,0,1,0
0,4737.77,2607.69,1.817,19,0,0,1,0,1
0,1243.15,375.74,3.309,19,0,0,0,1,0
0,2198.69,1741.13,1.263,10,0,0,0,0,0
1,2219.25,2701.89,0.821,7,0,0,1,2,1
1,2329.58,402.09,5.794,19,0,1,0,1,1
0,1752.21,1232.14,1.422,0,1,0,0,0,0
1,3511.44,2819.53,1.245,5,1,1,0,0,1
0,642.68,105.59,6.087,7,0,0,0,0,0
1,11150.54,4924.15,2.264,13,0,1,1,1,1
1,1329.42,2035.12,0.653,2,1,1,1,0,1
0,328.65,2821.59,0.116,1,1,0,0,1,0
1,2308.83,1021.02,2.261,21,0,0,0,1,1
0,597.93,314.05,1.904,0,1,0,0,1,1
0,4293.83,2393.85,1.794,10,0,0,0,0,0
1,31967.89,1374.26,23.262,20,0,0,1,0,0
0,650.31,1523.71,0.427,5,1,0,0,0,0
0,2785.23,3939.65,0.707,7,0,0,0,1,0
0,184.54,2939.1,0.063,6,0,0,0,0,0
1,3261.94,8342.46,0.391,5,1,0,1,0,1
0,571.68,1700.14,0.336,17,0,0,0,0,0
0,802.49,794.66,1.01,11,0,0,0,0,0
1,431.96,1249.41,0.346,7,0,0,0,1,0
1,4683.48,2151.88,2.176,23,1,0,0,0,0
0,6697.54,3693.28,1.813,20,0,0,1,0,1
0,1863.85,395.31,4.715,18,0,0,0,0,0
0,587.72,1491.72,0.394,23,1,0,0,0,0
0,14276.64,6301.78,2.265,4,1,0,0,1,0
0,681.62,1192.51,0.572,18,0,0,0,0,0
1,108.78,3421.76,0.032,8,0,0,0,0,0
0,3281.01,2307.24,1.422,11,0,0,0,1,0
0,430.0,3499.15,0.123,14,0,0,0,1,0
0,6536.72,714.24,9.152,22,1,0,0,0,0
1,1101.6,717.04,1.536,12,0,0,0,0,0
0,3963.28,1507.56,2.629,23,1,1,1,0,1
1,11180.77,372.78,29.993,12,0,0,0,0,0
0,375.58,1161.23,0.323,20,0,0,0,0,0
0,866.34,1858.62,0.466,20,0,0,0,0,1
0,1638.65,7377.37,0.222,4,1,0,0,0,1
0,13343.93,2126.95,6.274,1,1,0,0,0,0
0,768.24,2598.54,0.296,18,0,0,0,0,0
0,834.76,4221.85,0.198,7,0,0,0,0,0
0,3366.34,621.3,5.418,13,0,1,0,0,1
1,853.72,1275.92,0.669,5,1,1,1,1,1
0,2204.56,13132.84,0.168,6,0,0,0,0,0
1,240.57,1378.55,0.175,13,0,1,1,1,1
0,32164.83,4043.18,7.955,5,1,0,0,1,0
0,313.56,3524.04,0.089,15,0,0,0,0,0
0,1190.02,391.39,3.04,3,1,0,0,0,0
0,1733.29,1957.52,0.885,6,0,0,0,0,0
0,21730.99,1689.31,12.864,15,0,0,0,1,0
0,323.02,1992.14,0.162,3,1,0,0,0,0
0,23832.74,750.92,31.738,6,0,0,0,0,0
0,4838.35,541.73,8.931,20,0,0,0,1,0
0,3109.52,964.48,3.224,1,1,0,0,0,0
1,502.69,1355.58,0.371,22,1,1,1,0,1
1,3798.96,4300.5,0.883,7,0,1,0,0,1
1,705.9,7597.54,0.093,9,0,0,1,0,1
1,9383.05,5202.73,1.803,1,1,1,1,3,1
0,511.64,3210.45,0.159,5,1,0,0,0,0
0,1560.71,599.5,2.603,3,1,0,0,0,1
1,878.44,1024.53,0.857,20,0,1,1,0,1
0,500.81,1788.14,0.28,0,1,0,0,1,0
0,4739.64,837.82,5.657,5,1,0,0,0,0
0,3626.77,2488.62,1.457,11,0,0,0,0,0
0,8705.53,2831.15,3.075,13,0,0,0,0,0
0,178.78,2398.65,0.075,14,0,0,0,0,0
1,7211.43,3724.25,1.936,23,1,1,1,0,1
0,46961.51,655.81,71.608,17,0,0,1,0,1
0,1005.12,3427.36,0.293,16,0,0,0,0,0
1,21241.1,791.49,26.837,8,0,0,1,0,1
0,1284.2,634.7,2.023,14,0,0,0,0,1
0,303.65,2389.66,0.127,17,0,0,0,0,0
0,1215.22,4421.73,0.275,23,1,0,0,0,0
1,7063.28,2296.66,3.075,20,0,0,1,1,1
1,608.12,1508.28,0.403,17,0,0,0,0,0
0,828.45,1956.94,0.423,4,1,0,1,0,0
1,3911.21,1673.69,2.337,15,0,1,1,0,1
0,1815.25,537.35,3.378,8,0,0,0,0,0
1,3866.13,483.79,7.991,21,0,0,0,0,1
1,2463.11,1378.92,1.786,2,1,0,1,1,1
1,3372.85,1590.61,2.12,11,0,1,0,2,1
0,1030.72,1495.47,0.689,23,1,0,0,0,0
1,2443.66,2720.28,0.898,13,0,1,1,1,1
1,541.54,1219.35,0.444,0,1,1,0,2,1
0,9652.42,2456.96,3.929,8,0,0,0,0,1
1,792.7,1299.68,0.61,8,0,1,0,0,1
0,7843.98,7639.01,1.027,19,0,0,0,1,0
1,1334.5,1591.83,0.838,12,0,0,0,0,1
0,2351.01,12169.04,0.193,7,0,0,1,1,0
1,950.08,2032.07,0.468,10,0,0,1,1,1
0,482.61,1221.32,0.395,13,0,0,0,1,1
0,187.13,658.85,0.284,15,0,0,0,1,0
0,458.55,403.99,1.135,10,0,0,0,1,0
0,1186.68,606.5,1.957,18,0,0,0,1,0
0,2381.4,670.72,3.551,21,0,0,1,0,0
0,6724.37,2111.89,3.184,9,0,0,0,0,0
0,1012.84,921.91,1.099,7,0,1,0,1,0
0,574.47,1751.51,0.328,10,0,0,0,0,0
0,277.13,4692.78,0.059,7,0,0,0,0,0
1,3374.77,1367.82,2.467,19,0,0,0,0,1
0,10917.83,9616.55,1.135,9,0,0,0,1,0
1,9379.01,513.77,18.255,16,0,0,0,1,1
1,4550.14,1292.68,3.52,22,1,0,1,0,1
0,4146.86,911.07,4.552,10,0,0,0,0,0
0,16430.77,3438.72,4.778,11,0,0,0,0,0
1,2784.17,197.19,14.119,9,0,0,0,2,0
0,4187.96,403.91,10.369,19,0,0,0,1,0
0,1191.52,1343.98,0.887,16,0,0,0,1,0
0,307.77,5980.38,0.051,2,1,0,0,1,1
1,743.22,1813.94,0.41,6,0,0,0,0,0
0,1786.64,438.61,4.073,2,1,0,0,0,0
0,1956.71,503.99,3.882,16,0,0,0,1,0
1,22118.54,6672.11,3.315,22,1,0,1,0,1
1,2009.54,846.39,2.374,7,0,0,0,0,0
0,8370.73,633.55,13.212,20,0,0,0,0,1
0,1027.0,5595.04,0.184,21,0,0,0,1,0
1,1205.71,3677.5,0.328,18,0,0,1,0,1
0,321.27,4659.45,0.069,13,0,0,0,0,0
0,688.82,629.52,1.094,4,1,0,0,0,1
0,3587.02,375.18,9.561,18,0,0,0,2,0
1,1825.9,1668.78,1.094,12,0,0,0,0,1
0,6159.93,2001.42,3.078,17,0,0,0,0,0
1,2288.45,2055.23,1.113,22,1,0,1,0,1
1,1143.46,5599.12,0.204,10,0,0,1,0,0
0,29518.9,310.94,94.934,22,1,1,0,0,1
0,1600.27,3209.03,0.499,11,0,0,0,1,1
0,8200.1,551.72,14.863,7,0,0,0,0,1
0,1073.23,3197.62,0.336,11,0,0,0,0,0
0,4548.17,965.4,4.711,0,1,0,0,0,0
1,6041.58,711.54,8.491,17,0,1,0,1,1
0,2370.93,854.99,2.773,1,1,0,0,0,0
1,84.7,403.01,0.21,11,0,1,0,0,1
0,1851.46,1535.15,1.206,18,0,0,0,0,0
0,8951.69,738.48,12.122,22,1,1,1,0,1
0,3589.35,3003.91,1.195,6,0,0,0,1,0
0,3227.91,2633.45,1.226,6,0,1,0,1,1
1,192.69,6763.81,0.028,0,1,1,0,0,1
0,708.68,2058.42,0.344,17,0,0,0,1,0
0,3086.41,2365.18,1.305,7,0,0,0,0,0
0,3082.51,5219.15,0.591,9,0,0,0,2,0
0,8769.78,841.43,10.422,22,1,1,0,0,1
0,1497.68,387.83,3.862,0,1,0,0,0,1
0,3064.29,1772.39,1.729,14,0,0,0,0,1
1,1846.94,411.43,4.489,14,0,1,0,4,1
0,501.18,13474.37,0.037,3,1,0,0,0,0
1,96.3,5485.97,0.018,9,0,0,1,0,0
0,3166.28,10379.4,0.305,7,0,0,1,0,0
0,2266.82,1565.88,1.448,13,0,0,0,0,0
0,809.46,2429.68,0.333,12,0,0,0,0,0
0,220.32,978.94,0.225,20,0,0,0,0,0
0,4099.67,3276.83,1.251,16,0,0,0,1,0
0,1279.6,495.72,2.581,6,0,0,0,0,1
0,3729.16,150.09,24.846,5,1,0,0,0,0
0,20399.45,726.59,28.076,8,0,0,0,0,1
0,111.74,399.44,0.28,19,0,0,0,1,0
1,728.16,5597.83,0.13,19,0,1,0,1,0
0,1377.21,7586.38,0.182,7,0,0,0,0,0
0,11983.36,418.79,28.614,13,0,0,0,0,0
0,215.44,4734.09,0.046,19,0,0,0,0,0
0,22395.59,3485.08,6.426,2,1,0,0,0,0
